image,160_x,160_y,160_z,160_r1,160_r2,160_r3,160_bb_x1,160_bb_y1,160_bb_x2,160_bb_y2,160_bb_x3,160_bb_y3,160_bb_x4,160_bb_y4,160_error
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00518.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00519.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00520.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00521.jpg,-2.66688,5.97789,1.12723,3.13769,-0.0404206,0.0663992,1009.66,2281.82,1133.09,2319.24,1097.24,2433.81,960.829,2385.11,0.116534
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00522.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00523.jpg,-2.68164,6.08784,1.12559,3.13864,-0.0331361,0.0679257,1012.68,2287.13,1135.66,2322.96,1100.47,2436.46,965.51,2389.09,0.105415
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00524.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00525.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00526.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00527.jpg,-2.72842,6.26754,1.11895,3.13917,-0.0345608,0.0779189,1014.96,2294.38,1135.31,2329.52,1102.45,2439.97,970.016,2394.56,0.112598
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00528.jpg,-2.73861,6.32127,1.11528,-3.13706,0.0329373,-0.0763416,1016.01,2296.53,1135.78,2331.73,1103.61,2441.37,971.61,2396.68,0.0807796
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00529.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00530.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00531.jpg,-2.71104,6.48549,1.1264,-3.13254,0.0371332,-0.0688909,1027.39,2304.12,1145.57,2338.29,1114.79,2445.84,985.026,2402.85,0.115634
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00532.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00533.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00534.jpg,-2.74433,6.62625,1.10851,-3.13863,0.0402536,-0.0757409,1029.03,2310.46,1145.41,2344.49,1115.9,2449.63,987.859,2407.89,0.106329
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00535.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00536.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00537.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00538.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00539.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00540.jpg,-2.75161,6.97593,1.10783,-3.12494,0.0336102,-0.0707289,1042.66,2325.1,1156.3,2356.67,1129.41,2458.17,1004.62,2418.91,0.1035
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00541.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00542.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00543.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00544.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00545.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00546.jpg,-2.73531,7.32718,1.06585,3.13732,-0.0377103,0.0759018,1056.6,2343.12,1168.01,2372.07,1143.56,2470.04,1021.99,2433.98,0.111758
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00547.jpg,-2.66168,7.37862,1.07749,-3.13969,0.0596566,-0.0726665,1067.5,2346.58,1178.34,2374.53,1154.94,2472.32,1033.99,2437.51,0.125321
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00548.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00549.jpg,-2.55764,7.52562,1.1106,-3.13623,0.0738033,-0.0709897,1085.28,2352.12,1195.35,2378.23,1173.95,2475.33,1053.87,2443.14,0.1029
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00550.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00551.jpg,-2.55339,7.62331,1.09838,-3.13487,0.0854607,-0.068967,1088.75,2357.25,1198.25,2382.12,1177.28,2478.13,1058.27,2447.03,0.0849611
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00552.jpg,-2.5704,7.69292,1.09099,-3.13732,0.0728678,-0.0693139,1089.1,2359.08,1197.95,2384.45,1177.07,2479.61,1058.62,2448.51,0.108966
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00553.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00554.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00555.jpg,-2.608,7.85775,1.09043,-3.13998,0.0712317,-0.0687101,1090.62,2362.98,1197.96,2387.38,1177.93,2481.17,1061.24,2450.85,0.0507211
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00556.jpg,-2.61341,7.8925,1.08061,3.13361,-0.0547451,0.0763536,1090.06,2367.63,1197.86,2389.26,1178.24,2482.45,1061.89,2451.96,0.133956
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00557.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00558.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00559.jpg,-2.62481,8.07566,1.05411,3.12903,-0.0571855,0.0753124,1094.87,2372.46,1200.56,2397.29,1181.65,2487.49,1067.11,2458.04,0.131536
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00560.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00561.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00562.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00563.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00564.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00565.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00566.jpg,-2.97971,8.33442,1.03945,3.13196,0.0110621,0.0766881,1066.94,2369.01,1168.57,2396.69,1148.13,2482.14,1038.03,2449.97,0.059385
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00567.jpg,-2.81463,8.43402,1.04924,3.13893,-0.0265091,0.0718218,1087.28,2376.38,1189,2401.52,1170.21,2487.61,1060.34,2458.16,0.106036
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00568.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00569.jpg,-2.68434,8.57469,1.05283,3.13473,-0.0347236,0.0680859,1105.25,2384.28,1206.11,2408.4,1189,2492.99,1079.63,2465.37,0.0710988
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00570.jpg,-2.69263,8.63668,1.03722,3.13754,-0.04016,0.0692906,1105.93,2386.82,1206.59,2409.42,1189.41,2494.99,1080.48,2467.58,0.105807
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00571.jpg,-2.71379,8.72364,1.03008,3.13719,-0.0259675,0.0732143,1106.1,2388.61,1206.48,2411.33,1189.42,2496.23,1081.19,2469.31,0.118846
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00572.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00573.jpg,-2.87238,8.75313,0.999758,3.11145,-0.00917827,0.0787633,1090.33,2387.49,1189.61,2411,1171.62,2494.15,1064.61,2466.1,0.137661
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00574.jpg,-3.07247,8.77098,0.994663,3.11791,0.0218297,0.0772325,1071.43,2381.34,1169.79,2407.17,1150.23,2489.37,1044.15,2459.07,0.0677701
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00575.jpg,-3.11621,8.80773,1.00077,3.12434,0.0407228,0.0760879,1068.61,2380.49,1166.54,2406.71,1146.73,2488.31,1041.38,2457.61,0.0719367
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00576.jpg,-3.09097,8.8742,1.01539,3.12159,0.0695316,0.0837369,1073.16,2383.36,1171.73,2405.75,1151.82,2488.5,1046.91,2458.5,0.169541
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00577.jpg,-3.09123,8.90661,1.0255,3.11608,0.0359926,0.0773939,1075.14,2382.2,1172.25,2407.37,1153.01,2488.24,1048.44,2458.23,0.0388256
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00578.jpg,-3.11641,8.97605,1.0218,3.11943,0.0580942,0.0730689,1074.73,2384.13,1171.66,2408.18,1152.15,2488.99,1048.32,2458.83,0.0423039
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00579.jpg,-3.13082,9.02495,1.01066,3.11925,0.0357479,0.0724262,1075.06,2384.5,1171.08,2409.98,1151.98,2489.85,1048.36,2460.45,0.0960518
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00580.jpg,-3.12699,9.03932,1.00447,3.12216,0.0162534,0.0703701,1075.68,2385.85,1171.41,2411.6,1152.37,2490.62,1049.48,2461.13,0.0684646
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00581.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00582.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00583.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00584.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00585.jpg,-2.50595,9.55229,1.03616,3.12666,-0.0688071,0.0699809,1149.73,2413.79,1244.99,2431.15,1232.59,2509.99,1130.18,2488.37,0.0767278
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00586.jpg,-2.4781,9.57616,1.05147,-2.8069,-0.775247,-0.0631391,1153.7,2412.83,1248.34,2430.9,1236.02,2508.96,1134.23,2488.34,0.254869
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00587.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00588.jpg,-2.49473,9.71231,1.06371,3.13666,-0.0608136,0.0648729,1155.45,2414.92,1249.72,2431.07,1237.39,2509.17,1136.67,2488.82,0.0548019
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00589.jpg,-2.4993,9.76276,1.04191,3.13191,-0.064792,0.0647656,1155.65,2417.8,1249.72,2434.06,1237.47,2511.35,1137.47,2491.06,0.109095
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00590.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00591.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00592.jpg,-2.53268,9.91645,1.03852,3.11334,-0.053834,0.073366,1156.48,2420.79,1249.03,2436.25,1237.27,2512.12,1138.22,2492.28,0.109601
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00593.jpg,-2.7527,9.94072,0.99153,3.11814,-0.0114634,0.0745936,1135.66,2417.59,1227.57,2436.27,1214.55,2511.12,1116.41,2489.56,0.132918
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00594.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00595.jpg,-3.09994,9.91055,0.967466,3.12899,0.0311145,0.0721217,1102.76,2410.28,1193.67,2431.21,1178.44,2504.67,1081.35,2479.84,0.117111
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00596.jpg,-3.10635,9.97117,0.978101,3.11865,0.0285326,0.0737433,1104.4,2410.06,1194.63,2431.12,1179.67,2504.27,1083.03,2479.81,0.0678809
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00597.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00598.jpg,-3.0365,10.0822,1.00078,3.13129,0.023426,0.0721521,1114.7,2412.07,1204.13,2433.31,1189.57,2505.53,1093.83,2481.76,0.0736341
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00599.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00600.jpg,-2.81554,10.274,1.01155,3.10977,0.00194601,0.082568,1138.76,2421.24,1228.42,2439.57,1215.82,2511.33,1120.76,2490.46,0.0700483
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00601.jpg,-2.76815,10.3124,1.03977,3.13411,-0.0200118,0.0761261,1145.06,2420.92,1233.51,2438.64,1221.99,2510.65,1126.78,2490.03,0.116431
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00602.jpg,-2.79904,10.3558,1.02804,3.12952,-0.0349741,0.0707512,1142.94,2422.4,1231.76,2439.27,1219.61,2511.3,1124.88,2490.68,0.121963
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00603.jpg,-2.78221,10.4231,1.01578,3.11132,-0.00465618,0.0734007,1146.14,2424.2,1234.41,2442.07,1222.34,2513.2,1128.27,2492.65,0.0777871
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00604.jpg,-2.79927,10.4529,0.988885,3.13646,-0.0396545,0.069257,1144.8,2426.51,1232.99,2444.18,1220.47,2514.71,1126.95,2494.78,0.07555
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00605.jpg,-2.80341,10.4916,0.981976,3.12139,-0.0369985,0.0706156,1144.95,2428.03,1233.05,2444.23,1220.93,2515.51,1127.28,2495.55,0.0943774
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00606.jpg,-2.80888,10.5365,0.981783,-2.81607,-0.779517,-0.0583402,1145.28,2429.32,1233.01,2445.34,1221.33,2515.62,1128.17,2495.93,0.243774
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00607.jpg,-2.83457,10.6207,0.974086,3.11102,-0.0362448,0.0797918,1145.18,2429.84,1232.28,2447.07,1220.6,2516.61,1127.83,2496.69,0.0993779
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00608.jpg,-2.81831,10.5974,0.957295,-2.8191,-0.799198,-0.0618462,1145.74,2431.12,1232.61,2447.38,1221.07,2517.54,1128.56,2497.74,0.181722
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00609.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00610.jpg,-2.84502,10.7968,0.96605,3.13266,-0.0457508,0.0674555,1148.54,2431.71,1234.41,2449.2,1223.21,2518.42,1131.55,2499.04,0.0979529
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00611.jpg,-2.84154,10.8298,0.973473,3.11032,0.00402649,0.0789657,1149.74,2432.06,1235.33,2449.36,1224.05,2518.17,1132.87,2498.84,0.100748
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00612.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00613.jpg,-2.84022,10.8873,0.96618,3.12833,-0.0563663,0.0680623,1151.13,2433.99,1236.12,2451.07,1225.16,2519.13,1134.57,2500.02,0.0687322
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00614.jpg,-2.87376,11.0118,0.988752,3.12345,-0.0121874,0.0687449,1151.71,2433.07,1236.11,2450.83,1224.87,2517.84,1134.9,2498.99,0.05357
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00615.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00616.jpg,-2.87602,11.0628,0.985042,3.12764,-0.0261802,0.0715056,1152.73,2434.42,1236.48,2451.25,1225.34,2518.56,1136.3,2499.4,0.103117
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00617.jpg,-2.90706,11.1911,0.985545,-3.13876,-0.0115683,-0.0628588,1152.67,2436.18,1236.59,2451.54,1225.38,2519.1,1136.43,2500.09,0.115802
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00618.jpg,-2.88905,11.1766,0.958829,3.1354,-0.0386351,0.0614612,1153.54,2437.99,1236.9,2454.07,1225.89,2520.84,1137.25,2502.08,0.0943959
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00619.jpg,-2.90627,11.273,0.984211,3.13003,-0.00448336,0.0709561,1154.6,2436.76,1237.54,2453.28,1226.8,2519.58,1138.59,2501.04,0.078938
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00620.jpg,-2.88609,11.2356,0.992254,3.12965,-0.0408919,0.0653813,1155.55,2437.43,1238.39,2452.58,1228.2,2518.78,1140.2,2500.74,0.083665
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00621.jpg,-2.92669,11.4146,0.998479,3.12539,0.025776,0.073488,1156.3,2437.79,1238.54,2453.26,1228.03,2519.11,1140.63,2501.19,0.144536
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00622.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00623.jpg,-2.87002,11.446,0.982891,3.13317,-0.0350515,0.0642951,1161.44,2440.93,1243.56,2456.53,1233.03,2521.36,1146.25,2503.73,0.0534998
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00624.jpg,-2.85951,11.4677,0.992137,-3.14028,0.0448533,-0.0535316,1163.24,2440.39,1244.63,2457.15,1234.3,2521.26,1148.14,2503.31,0.067381
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00625.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00626.jpg,-2.89209,11.5965,0.992855,3.12939,-0.0206201,0.0589798,1163.07,2442.4,1243.97,2456.85,1233.67,2521.25,1147.97,2503.82,0.0942152
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00627.jpg,-2.87678,11.5708,0.984709,3.11861,-0.0665335,0.0602147,1163.97,2442.96,1244.39,2458.07,1234.45,2521.67,1148.89,2504.38,0.0608547
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-163049/Training_Data/kodak_00628.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
