image,160_x,160_y,160_z,160_r1,160_r2,160_r3,160_bb_x1,160_bb_y1,160_bb_x2,160_bb_y2,160_bb_x3,160_bb_y3,160_bb_x4,160_bb_y4,160_error,144_x,144_y,144_z,144_r1,144_r2,144_r3,144_bb_x1,144_bb_y1,144_bb_x2,144_bb_y2,144_bb_x3,144_bb_y3,144_bb_x4,144_bb_y4,144_error
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/76.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.55469,-6.53748,6.4509,-1.07487,-2.22994,1.05538,249.803,316.663,235.803,339.7,218.174,329.13,234.23,305.094,0.132587
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/77.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.49748,-6.45419,6.39619,-1.54504,-2.69454,0.0954053,248.988,317.595,235.105,340.633,217.756,329.96,233.439,305.977,0.124048
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/78.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.60222,-6.47604,6.44359,-1.05024,-2.20361,1.09123,248.265,318.285,234.58,341.214,217.137,330.918,232.861,306.808,0.127344
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/79.png,-1.14991,3.40934,2.42273,-1.41184,-1.3721,1.67136,460.582,788.63,450.115,847.25,361.535,819.209,385.682,769.889,0.779891,-9.62114,-6.44943,6.44406,-1.06846,-2.18676,1.09706,247.652,319.218,233.896,342.114,216.535,331.774,232.249,307.775,0.161456
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/80.png,-1.21281,3.42601,2.44365,-1.41383,-1.39118,1.68498,456.274,787.857,444.527,846.185,357.577,817.206,381.951,768.643,0.776476,-9.65844,-6.42994,6.45268,-1.53061,-2.70949,0.0689164,247.039,319.753,233.172,342.91,216.174,332.452,231.413,308.866,0.083226
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/81.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.68113,-6.40332,6.4495,-1.04313,-2.16698,1.12333,246.204,320.71,232.657,343.654,215.692,333.342,230.86,309.48,0.117294
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/82.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.65312,-6.34529,6.42047,-1.57891,-2.70939,0.0123443,245.746,321.533,232.064,344.391,214.98,334.216,230.288,310.492,0.157731
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/83.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/84.png,-1.4691,3.49373,2.53314,-1.4247,-1.44951,1.73459,438.639,784.783,423.732,841.264,341.815,808.954,368.266,762.816,0.721754,-9.86122,-6.39898,6.52381,-1.09318,-2.14901,1.10243,244.292,322.928,230.983,345.872,213.933,335.968,228.942,312.235,0.155115
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/85.png,-1.53671,3.51443,2.55966,-1.42751,-1.46142,1.74592,434.399,783.803,418.626,839.914,338.14,806.792,364.851,761.376,0.719156,-9.76926,-6.29664,6.44908,-1.55709,-2.71848,0.0180401,243.741,323.743,230.36,346.312,213.433,336.936,228.36,313.061,0.0741394
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/86.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.9628,-6.38512,6.56188,-1.05798,-2.15869,1.10767,242.971,324.485,229.873,347.221,212.939,337.509,227.86,313.825,0.141666
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/87.png,-1.66798,3.54794,2.6076,-1.43577,-1.49626,1.76875,426.097,781.778,408.858,836.985,330.983,802.527,358.515,758.581,0.69831,-9.89292,-6.30183,6.49987,1.58121,2.70459,0.024619,242.363,324.914,229.445,348.053,212.698,338.324,227.165,314.726,0.183321
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/88.png,-1.76431,3.55035,2.63257,-1.43379,-1.51444,1.78601,419.732,780.064,401.28,834.504,325.224,798.852,353.326,755.745,0.686354,-9.85059,-6.35901,6.49652,-1.56508,-2.71608,0.0117291,243.381,323.305,230.444,346.075,213.657,336.488,228.446,312.883,0.0946031
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/89.png,-1.86361,3.55405,2.65993,-1.43424,-1.54334,1.80075,413.416,778.222,393.87,831.856,319.469,794.968,348.25,752.725,0.668755,-9.8944,-6.48008,6.55238,1.57785,2.70685,0.00799635,244.732,321.539,231.374,344.048,214.798,334.42,229.738,311.092,0.132904
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/90.png,-1.93077,3.57488,2.68833,-1.44029,-1.55431,1.81305,409.668,777.172,389.44,830.153,316.337,792.963,345.395,751.308,0.653529,-9.96452,-6.49147,6.58654,1.59116,2.70189,0.011906,244.122,322.218,230.887,344.728,214.472,335.193,229.24,311.751,0.157839
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/91.png,-2.02888,3.57305,2.71409,-1.43432,-1.57565,1.8273,403.543,774.969,382.282,827.202,310.846,789.156,340.399,748.359,0.653742,-9.97423,-6.59303,6.61672,1.59804,2.69709,-0.00600859,245.224,320.232,232.082,342.812,215.52,333.119,230.503,310.041,0.163827
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/92.png,-2.12796,3.57377,2.74296,-1.44006,-1.60518,1.84266,397.624,772.849,375.299,824.319,305.599,785.246,335.684,745.302,0.640513,-9.94419,-6.66506,6.62358,-1.53759,-2.73006,0.0422916,246.356,318.643,233.051,340.935,216.658,331.171,231.942,308.189,0.0861436
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/93.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.80686,-6.66532,6.55727,1.54441,2.7244,0.031227,247.678,316.92,234.049,338.963,217.901,329.417,233.031,306.297,0.146563
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/94.png,-2.32887,3.5681,2.7995,-1.43878,-1.64808,1.8726,386.025,768.195,361.623,818.058,295.306,777.212,326.406,739.107,0.628538,-9.87199,-6.81199,6.62607,-1.04027,-2.14396,1.16917,248.924,315.096,235.179,337.046,219.196,326.998,234.748,304.348,0.107488
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/95.png,-2.39516,3.58459,2.82716,-1.4416,-1.66295,1.88074,382.772,767.075,357.843,816.132,292.751,775.236,324.067,737.603,0.599156,-9.93308,-6.8137,6.65561,1.54699,2.71692,0.0229287,248.313,315.809,234.659,337.672,218.838,327.9,233.959,305.162,0.136481
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/96.png,-2.49671,3.581,2.85742,-1.44219,-1.6887,1.89494,377.12,764.385,351.331,812.913,287.985,771.226,319.671,734.495,0.608833,-9.89398,-6.88337,6.65471,-1.0435,-2.14687,1.1783,249.437,313.901,235.791,335.753,219.972,325.983,235.233,303.365,0.111657
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/97.png,-2.56616,3.59983,2.8888,-1.4499,-1.70296,1.90321,373.799,763.143,347.781,810.925,285.48,769.11,317.543,733.051,0.583897,-9.9375,-6.87488,6.67206,1.55264,2.71325,0.0313262,248.883,314.721,235.175,336.413,219.442,326.636,234.679,304.185,0.0962911
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/98.png,-2.67254,3.59407,2.92067,-1.44834,-1.72735,1.9169,368.181,760.534,341.269,807.461,280.864,764.794,313.162,729.643,0.594354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/99.png,-2.73697,3.60538,2.94636,-1.45818,-1.74148,1.92708,365.198,759.19,337.882,805.448,278.696,763.014,310.971,728.299,0.574939,-10.0336,-7.00735,6.74864,-1.05655,-2.15164,1.16835,249.775,313.41,235.769,335.168,220.344,325.102,235.638,302.924,0.0865541
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/100.png,-2.84368,3.60129,2.98159,-1.45425,-1.76428,1.93724,359.836,756.457,331.902,801.867,274.424,758.892,306.908,724.929,0.563076,-9.94162,-7.04328,6.71865,1.5089,2.73415,0.0382478,250.941,311.533,236.927,333.248,221.539,323.19,236.929,301.139,0.125221
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/101.png,-2.94537,3.58897,3.01061,-1.4639,-1.79152,1.95173,354.833,753.638,326.072,798.11,270.025,754.826,303.132,721.841,0.543526,-9.84264,-7.06963,6.67967,-0.969805,-2.14956,1.19814,252.217,310.024,238.032,331.316,222.711,321.303,238.469,299.449,0.177695
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/102.png,-3.01552,3.60459,3.04187,-1.46354,-1.80628,1.95682,351.92,752.224,322.98,796.097,268.07,752.93,300.782,720.218,0.550065,-9.98703,-7.13239,6.76205,-1.04456,-2.16065,1.16652,251.487,310.64,237.555,332.053,222.355,321.968,237.703,300.083,0.0747659
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/103.png,-3.12245,3.59561,3.07688,-1.46725,-1.8332,1.96888,347.025,749.334,317.226,792.316,263.848,748.648,297.173,717.093,0.536903,-9.86526,-7.14747,6.71132,1.49674,2.73862,0.0617861,252.835,308.686,238.743,330.127,223.521,320.179,239.024,298.44,0.122029
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/104.png,-3.26121,3.5542,3.10996,-1.46162,-1.872,1.98059,339.888,744.852,309.256,786.684,257.762,742.315,291.651,711.599,0.522486,-9.74102,-7.28878,6.69833,-0.999004,-2.14031,1.23245,255.866,304.875,241.498,325.631,226.53,315.726,242.546,293.977,0.154585
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/105.png,-3.36997,3.54363,3.14652,-1.46657,-1.89192,1.99685,335.095,741.813,303.948,782.725,254.063,738.06,288.072,708.231,0.526975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/106.png,-3.50105,3.48991,3.174,1.45458,1.92858,-2.00184,328.402,737.141,296.232,776.907,248.467,731.274,282.875,702.688,0.511723,-9.78554,-7.65773,6.83713,1.44765,2.76555,0.065464,260.345,299.18,245.653,319.684,230.856,309.348,247.414,288.309,0.125995
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/107.png,-3.6419,3.44297,3.21149,1.42644,1.93216,-1.97259,322.037,732.26,288.998,770.695,243.208,724.67,277.755,697.24,0.504104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/108.png,-3.74514,3.42221,3.24391,1.40464,1.93111,-1.95984,317.624,729.016,284.302,766.557,239.673,720.444,274.593,693.868,0.492376,-9.56308,-7.82414,6.79771,1.39683,2.78288,0.0702801,264.891,293.842,249.759,313.887,235.424,303.239,252.231,282.599,0.139254
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/109.png,-3.87594,3.36325,3.27477,1.37568,1.93413,-1.92693,311.449,724.16,277.344,760.323,234.649,713.716,270.01,688.151,0.478782,-9.54146,-8.04625,6.86172,1.3847,2.80987,0.05143,268.292,290.063,252.595,310.061,238.613,299.244,255.447,278.835,0.127081
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/110.png,-3.9831,3.34314,3.31103,1.35383,1.93707,-1.91593,307.229,720.716,273.059,756.297,231.592,709.573,266.892,684.714,0.485153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/111.png,-4.12778,3.27763,3.34837,1.32596,1.93812,-1.89152,301.174,715.203,266.007,749.397,226.584,702.277,262.052,678.612,0.47848,-9.3797,-8.28374,6.87444,1.33228,2.83582,0.0882377,273.032,284.736,257.33,303.983,243.547,292.775,260.787,272.962,0.120008
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/112.png,-4.25223,3.20762,3.3775,1.2938,1.94249,-1.86803,295.513,709.959,259.785,742.841,222.163,695.609,257.939,672.862,0.474136,-9.27088,-8.44142,6.88825,-0.93815,-2.19752,1.27123,276.285,281.285,260.334,300.109,246.719,288.963,264.376,269.376,0.121307
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/113.png,-4.32737,3.21843,3.41293,1.28901,1.93724,-1.83953,293.589,708.438,257.869,740.777,221.17,694.01,256.807,671.633,0.460923,-9.25854,-8.37814,6.85835,1.28241,2.84448,0.118102,275.828,281.828,259.577,300.617,246.166,289.732,263.757,269.757,0.123388
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/114.png,-4.42884,3.18974,3.44642,1.27115,1.94077,-1.82632,290.008,705.168,254.01,736.481,218.506,689.805,254.095,668.318,0.439377,-9.26374,-8.46947,6.88664,-0.901211,-2.21216,1.28241,277.263,280.263,260.688,299.311,247.451,288.038,265.38,268.38,0.0961152
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/115.png,-4.55568,3.1182,3.47882,1.24062,1.94622,-1.80346,284.9,699.528,248.371,729.969,214.518,683.109,250.199,662.586,0.444608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/116.png,-4.65322,3.08419,3.51039,1.22204,1.94682,-1.78597,281.352,696.279,244.799,725.752,212.131,678.909,247.888,659.271,0.438983,-9.13293,-8.70364,6.92185,-0.914272,-2.21977,1.28446,281.635,275.635,265.194,294.053,251.917,282.892,269.819,263.819,0.11868
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/117.png,-4.75448,3.05126,3.54561,1.20585,1.94898,-1.76888,277.971,692.916,241.442,721.434,209.859,674.92,245.461,655.854,0.431407,-9.14969,-8.81434,6.96644,1.22979,2.88814,0.112578,283.092,274.092,266.219,292.912,253.238,281.215,271.48,262.48,0.136488
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/118.png,-4.84109,3.00985,3.57044,1.1828,1.95687,-1.74214,274.756,689.588,238.087,717.193,207.695,670.863,243.28,652.457,0.434013,-8.86261,-8.6283,6.78025,1.29991,2.80396,0.136993,283.947,273.279,267.652,291.28,254.389,279.985,272.738,261.071,0.0953735
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/119.png,-4.98527,2.88808,3.60113,1.1444,1.96394,-1.70639,268.773,681.969,231.553,708.353,203.024,661.547,238.714,644.602,0.423074,-8.75838,-8.92198,6.85401,1.22078,2.84449,0.155779,289.577,267.855,272.141,286.141,259.949,273.949,278.387,255.823,0.110457
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/120.png,-5.14897,2.77718,3.6483,1.1179,1.95619,-1.69239,263.012,674.517,225.34,699.332,198.792,652.525,234.542,636.66,0.429448,-8.75146,-9.31083,6.99896,-0.822406,-2.27225,1.31225,294.805,263.195,277.631,280.369,265.062,268.679,284.025,250.713,0.102832
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/121.png,-5.27772,2.64764,3.67413,1.08108,1.96568,-1.66294,257.668,667.047,219.645,690.466,194.853,643.511,230.614,628.797,0.391828,-8.544,-9.49184,6.99296,-0.812326,-2.26957,1.33358,300.127,258.366,282.39,275.39,270.288,263.288,289.479,246.184,0.122758
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/122.png,-5.4471,2.46276,3.71136,1.03392,1.9741,-1.63578,250.901,656.647,212.465,678.105,189.872,631.001,225.926,617.762,0.381791,-8.18404,-9.69663,6.95052,1.13122,2.91265,0.129992,308.399,251.778,289.984,268.217,278.56,255.934,298.177,238.899,0.128268
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/123.png,-5.58848,2.31524,3.74703,0.989896,1.98319,-1.60545,245.876,648.184,207.222,668.2,186.266,621.323,222.274,609.084,0.380725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/124.png,-5.74649,2.12249,3.78598,0.950649,1.98018,-1.57782,240.17,637.591,201.084,655.876,182.315,608.662,218.333,598.137,0.396515,-7.67362,-10.182,6.9829,1.00981,2.9457,0.13287,322.963,240.892,303.79,256.097,292.937,243.23,313.737,227.671,0.129032
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/125.png,-5.87181,1.9386,3.81276,0.908153,1.99572,-1.55079,235.182,627.94,195.934,644.663,179.243,597.303,215.278,588.274,0.384558,-7.40873,-10.4232,6.99358,-0.736182,-2.30335,1.41506,330.453,235.804,310.787,250.516,300.615,237.101,321.881,222.238,0.0992963
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/126.png,-6.00428,1.78435,3.85398,0.877895,1.9892,-1.53363,231.142,619.523,191.887,634.794,176.843,587.622,212.801,579.523,0.380492,-7.04119,-10.4041,6.87345,-0.650199,-2.33624,1.43519,336.94,231.599,316.872,245.738,306.999,232.429,328.521,217.918,0.0941249
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/127.png,-6.13019,1.59522,3.88911,0.841904,1.99169,-1.50113,227.098,609.698,187.662,623.379,174.507,576.465,210.271,569.588,0.36412,-6.84493,-10.7491,6.97146,-0.645049,-2.35109,1.44596,344.801,226.829,324.325,240.418,314.907,226.922,336.62,212.887,0.108068
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/128.png,-6.25473,1.36966,3.92261,0.797628,1.99887,-1.4819,222.87,598.361,183.455,610.3,172.165,563.36,207.811,558.19,0.354812,-6.47545,-10.9335,6.95108,0.898914,2.97154,0.189569,354.057,221.506,333.316,234.408,324.406,220.38,346.778,207.168,0.112892
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/129.png,-6.3628,1.16887,3.9547,0.759247,2.00314,-1.45248,219.675,588.476,180.081,598.798,170.671,552.292,206.125,548.091,0.326515,-6.14535,-11.0722,6.92519,-0.511104,-2.40933,1.46239,362.277,217.015,341.097,229.448,332.626,215.329,355.196,202.853,0.165376
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/130.png,-6.47268,1.01192,3.99701,0.734474,2.00068,-1.43003,217.162,580.427,177.939,589.618,169.617,543.336,204.853,540.252,0.352912,-5.96597,-11.3071,6.98921,-0.580484,-2.37725,1.49037,368.538,213.686,346.978,226.117,339.043,211.617,361.658,199.712,0.13401
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/131.png,-6.54785,0.759313,4.01451,1.37249,1.1173,-1.85401,214.183,568.703,175.058,576.131,168.497,530.196,203.509,528.524,0.166621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/132.png,-6.66621,0.558228,4.06425,0.657288,2.00168,-1.39328,211.88,558.812,173.028,565.022,168.09,519.056,202.892,518.883,0.341643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/133.png,-6.7324,0.341885,4.08719,0.6147,2.00634,-1.37085,210,548.73,171.241,553.618,167.992,507.759,202.447,509.101,0.308971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/134.png,-6.76933,0.0298105,4.09841,1.28845,1.16332,-1.78321,208.162,534.727,169.65,537.643,168.731,492.856,202.425,494.32,0.159324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/135.png,-6.86665,-0.194006,4.14995,0.533555,2.00442,-1.30831,207.251,524.628,168.964,526,169.082,481.396,202.774,484.47,0.301403,-4.07275,-12.0786,6.96955,-0.380872,-2.48455,1.54844,418.06,194.532,394.887,203.073,389.017,187.995,413.547,179.491,0.156966
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/136.png,-6.89572,-0.477623,4.16896,1.22957,1.19977,-1.72133,206.492,512,168.546,512,170.649,467.786,203.642,472.182,0.164251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/137.png,-6.94778,-0.753066,4.20738,1.19277,1.22338,-1.67859,206.285,499.606,168.64,498.713,172.646,454.83,205.19,460.287,0.165203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/138.png,-6.95889,-0.986628,4.22476,1.15765,1.23682,-1.68697,206.279,489.54,169.316,486.721,174.626,443.639,206.809,450.309,0.145354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/139.png,-7.02318,-1.26747,4.28174,1.1303,1.25235,-1.64294,206.938,477.819,170.541,473.678,177.269,431.171,209.079,438.797,0.138395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/140.png,-7.02505,-1.53708,4.30759,1.10009,1.27016,-1.59826,208.333,466.463,172.085,460.86,180.368,419.053,211.455,427.622,0.143326,-1.92578,-12.47,6.90749,0.331514,3.1019,0.199641,473.896,183.075,449.361,187.623,446.541,171.83,471.804,167.663,0.103941
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/141.png,-7.00506,-1.82773,4.32857,1.06088,1.28996,-1.56431,209.838,453.922,174.456,447.361,184.31,405.812,214.851,415.841,0.141705,-1.46754,-12.6496,6.96773,0.278596,3.0963,0.242456,486.359,181.871,461.754,185.423,459.428,169.539,484.877,166.503,0.135279
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/142.png,-7.0423,-2.07537,4.38291,1.03171,1.30895,-1.53,211.458,444.388,176.614,436.55,187.728,395.655,217.671,406.541,0.132257,-1.10012,-12.7284,6.99343,0.239659,3.11549,0.187089,496.333,181.48,471.313,184.037,469.464,168.122,495.057,165.707,0.118165
